,LoanOriginalAmount,IncomeRange,IsBorrowerHomeOwner
56041,3500,"$25,000-49,999",FALSE
56042,15000,"$25,000-49,999",FALSE
56043,3500,"$25,000-49,999",TRUE
56044,3000,"$25,000-49,999",TRUE
56045,6600,"$50,000-74,999",FALSE
56046,4000,"$1-24,999",FALSE
56047,20000,"$75,000-99,999",TRUE
56048,6000,"$25,000-49,999",TRUE
56049,2551,"$25,000-49,999",FALSE
56051,2000,"$25,000-49,999",TRUE
56052,25000,"$100,000+",TRUE
56053,15000,"$50,000-74,999",FALSE
56054,2800,"$100,000+",FALSE
56055,8000,"$75,000-99,999",TRUE
56056,10000,"$100,000+",TRUE
56057,3000,"$50,000-74,999",TRUE
56058,3000,"$25,000-49,999",FALSE
56059,7000,"$100,000+",TRUE
56060,3000,"$50,000-74,999",TRUE
56061,2700,"$75,000-99,999",FALSE
56062,3000,"$25,000-49,999",FALSE
56064,2000,"$25,000-49,999",FALSE
56065,9500,"$50,000-74,999",TRUE
56066,10000,"$50,000-74,999",TRUE
56067,35000,"$100,000+",TRUE
56068,7500,"$100,000+",TRUE
56069,8000,"$75,000-99,999",TRUE
56070,2000,"$25,000-49,999",FALSE
56071,10000,"$25,000-49,999",TRUE
56072,10000,"$100,000+",TRUE
56073,12000,"$75,000-99,999",FALSE
56074,4000,"$25,000-49,999",TRUE
56075,1500,"$1-24,999",FALSE
56076,2000,"$25,000-49,999",FALSE
56077,17500,"$100,000+",TRUE
56078,13000,"$100,000+",FALSE
56079,5400,"$50,000-74,999",FALSE
56081,15000,"$75,000-99,999",FALSE
56082,6000,"$25,000-49,999",TRUE
56083,8000,"$50,000-74,999",TRUE
56084,1500,"$25,000-49,999",FALSE
56085,2500,"$50,000-74,999",TRUE
56086,4000,"$25,000-49,999",FALSE
56087,2100,"$25,000-49,999",TRUE
56088,9000,"$100,000+",TRUE
56089,25000,"$75,000-99,999",TRUE
56091,10000,"$100,000+",TRUE
56092,3500,"$100,000+",FALSE
56093,12000,"$25,000-49,999",TRUE
56095,15000,"$75,000-99,999",TRUE
56096,3000,"$25,000-49,999",FALSE
56098,13000,"$50,000-74,999",FALSE
56099,10000,"$75,000-99,999",FALSE
56100,2200,$0,FALSE
56101,4000,"$25,000-49,999",FALSE
56102,2500,"$1-24,999",FALSE
56103,1500,"$75,000-99,999",FALSE
56104,15000,"$50,000-74,999",FALSE
56105,2600,"$75,000-99,999",TRUE
56106,4000,"$1-24,999",TRUE
56107,14000,"$75,000-99,999",TRUE
56109,10000,"$100,000+",TRUE
56110,15000,"$50,000-74,999",TRUE
56111,4960,"$75,000-99,999",FALSE
56112,10000,"$50,000-74,999",TRUE
56113,6000,"$50,000-74,999",FALSE
56114,3000,"$50,000-74,999",FALSE
56115,25000,"$100,000+",TRUE
56117,6200,"$50,000-74,999",FALSE
56118,15000,"$50,000-74,999",FALSE
56119,12000,"$75,000-99,999",TRUE
56120,5000,"$50,000-74,999",TRUE
56121,7000,"$75,000-99,999",TRUE
56122,4000,"$25,000-49,999",FALSE
56123,10000,"$100,000+",FALSE
56124,13000,"$50,000-74,999",TRUE
56125,14000,"$75,000-99,999",TRUE
56126,12000,"$50,000-74,999",TRUE
56127,6211,"$25,000-49,999",TRUE
56128,1500,"$1-24,999",FALSE
56129,7500,"$25,000-49,999",FALSE
56130,4000,"$25,000-49,999",FALSE
56131,8000,"$1-24,999",FALSE
56132,8000,"$50,000-74,999",TRUE
56133,4000,"$1-24,999",TRUE
56134,12500,"$100,000+",TRUE
56135,10000,"$25,000-49,999",FALSE
56136,4000,"$100,000+",TRUE
56137,6500,"$25,000-49,999",FALSE
56138,8000,"$75,000-99,999",FALSE
56139,2000,"$25,000-49,999",FALSE
56140,8500,"$50,000-74,999",FALSE
56141,7500,"$50,000-74,999",FALSE
56142,25000,"$100,000+",TRUE
56143,4000,"$25,000-49,999",FALSE
56144,4000,"$50,000-74,999",TRUE
56145,9900,"$25,000-49,999",FALSE
56146,2100,"$25,000-49,999",TRUE
56147,8500,"$75,000-99,999",FALSE
56148,12000,"$50,000-74,999",FALSE
56149,14000,"$25,000-49,999",FALSE
56150,3000,"$50,000-74,999",TRUE
56151,4000,"$50,000-74,999",TRUE
56153,2500,"$1-24,999",FALSE
56154,10000,"$100,000+",FALSE
56155,20000,"$100,000+",TRUE
56156,10000,"$50,000-74,999",TRUE
56157,10000,"$25,000-49,999",FALSE
56158,8000,"$25,000-49,999",TRUE
56159,8000,"$50,000-74,999",TRUE
56161,4000,"$100,000+",TRUE
56162,15000,"$50,000-74,999",TRUE
56163,2800,"$50,000-74,999",TRUE
56164,15000,"$75,000-99,999",TRUE
56165,2000,"$25,000-49,999",TRUE
56166,10000,"$50,000-74,999",TRUE
56167,4500,"$50,000-74,999",TRUE
56168,10000,"$50,000-74,999",TRUE
56169,6000,"$75,000-99,999",FALSE
56170,35000,"$100,000+",TRUE
56171,5000,"$1-24,999",FALSE
56172,14500,"$75,000-99,999",TRUE
56173,2000,"$50,000-74,999",FALSE
56174,10000,"$100,000+",FALSE
56175,10000,"$25,000-49,999",TRUE
56176,21000,"$100,000+",TRUE
56177,22500,"$75,000-99,999",TRUE
56178,6000,"$100,000+",TRUE
56179,3000,"$75,000-99,999",TRUE
56180,10000,"$25,000-49,999",TRUE
56182,15000,"$50,000-74,999",TRUE
56183,7500,"$25,000-49,999",FALSE
56184,7500,"$1-24,999",FALSE
56185,2500,"$100,000+",TRUE
56186,3000,"$50,000-74,999",FALSE
56187,15000,"$100,000+",TRUE
56188,5000,"$50,000-74,999",TRUE
56190,7000,"$75,000-99,999",TRUE
56192,3500,"$25,000-49,999",FALSE
56193,11000,"$100,000+",TRUE
56194,25000,"$100,000+",TRUE
56195,4000,"$1-24,999",FALSE
56196,5000,"$1-24,999",FALSE
56197,4000,"$25,000-49,999",FALSE
56198,4000,"$75,000-99,999",FALSE
56199,10000,"$50,000-74,999",FALSE
56200,15000,"$100,000+",TRUE
56201,2800,"$75,000-99,999",FALSE
56203,4000,"$100,000+",TRUE
56204,15000,"$25,000-49,999",TRUE
56205,10000,"$50,000-74,999",TRUE
56206,10000,"$25,000-49,999",FALSE
56207,15000,"$25,000-49,999",TRUE
56208,5000,"$25,000-49,999",FALSE
56209,4000,"$25,000-49,999",FALSE
56210,4517,"$25,000-49,999",FALSE
56211,9000,"$50,000-74,999",FALSE
56212,11500,"$50,000-74,999",TRUE
56213,4000,"$25,000-49,999",FALSE
56214,35000,"$100,000+",FALSE
56215,2000,"$25,000-49,999",FALSE
56216,2000,"$25,000-49,999",FALSE
56217,5000,"$50,000-74,999",TRUE
56218,10000,"$25,000-49,999",FALSE
56219,6000,"$100,000+",TRUE
56220,3500,"$1-24,999",FALSE
56221,13000,"$100,000+",TRUE
56222,12802,"$100,000+",TRUE
56223,13000,"$75,000-99,999",TRUE
56224,10000,"$75,000-99,999",FALSE
56225,3500,"$75,000-99,999",TRUE
56226,15000,"$25,000-49,999",FALSE
56227,15000,"$25,000-49,999",FALSE
56228,3500,"$1-24,999",FALSE
56229,5000,"$50,000-74,999",FALSE
56230,9000,"$50,000-74,999",TRUE
56231,4000,"$75,000-99,999",TRUE
56232,20000,"$50,000-74,999",TRUE
56233,6500,"$100,000+",TRUE
56234,20000,"$100,000+",TRUE
56235,15000,"$50,000-74,999",TRUE
56237,5000,"$50,000-74,999",TRUE
56238,4000,"$75,000-99,999",TRUE
56239,5000,"$50,000-74,999",TRUE
56240,3500,"$100,000+",TRUE
56241,10000,"$100,000+",TRUE
56242,10000,"$25,000-49,999",FALSE
56243,2000,"$25,000-49,999",FALSE
56244,3485,"$25,000-49,999",FALSE
56245,10000,"$100,000+",FALSE
56246,11000,"$50,000-74,999",TRUE
56247,4000,"$75,000-99,999",FALSE
56248,10000,"$50,000-74,999",FALSE
56249,4000,"$50,000-74,999",FALSE
56250,15000,"$50,000-74,999",FALSE
56251,4000,"$25,000-49,999",TRUE
56252,3000,"$25,000-49,999",TRUE
56253,4000,"$1-24,999",FALSE
56255,20000,"$100,000+",TRUE
56256,15000,"$75,000-99,999",TRUE
56257,4000,"$25,000-49,999",FALSE
56258,8000,"$50,000-74,999",TRUE
56259,2000,"$1-24,999",FALSE
56260,2000,"$25,000-49,999",FALSE
56261,1750,"$25,000-49,999",TRUE
56262,2550,"$25,000-49,999",FALSE
56263,15000,"$100,000+",TRUE
56264,15000,"$100,000+",TRUE
56265,9000,"$50,000-74,999",FALSE
56266,5000,"$75,000-99,999",FALSE
56267,1500,"$25,000-49,999",FALSE
56268,10000,"$75,000-99,999",TRUE
56269,1500,"$25,000-49,999",TRUE
56270,10000,"$75,000-99,999",TRUE
56272,1000,"$50,000-74,999",TRUE
56273,7100,"$50,000-74,999",TRUE
56274,17000,"$100,000+",FALSE
56275,1000,"$50,000-74,999",TRUE
56276,3000,"$25,000-49,999",TRUE
56278,13054,"$100,000+",TRUE
56279,4000,"$50,000-74,999",FALSE
56280,35000,"$100,000+",TRUE
56281,12000,$0,TRUE
56282,4000,"$25,000-49,999",FALSE
56283,6000,"$75,000-99,999",TRUE
56284,15000,"$50,000-74,999",FALSE
56285,10000,"$100,000+",TRUE
56286,4000,"$100,000+",TRUE
56288,10000,"$75,000-99,999",TRUE
56289,5500,"$25,000-49,999",FALSE
56290,10000,"$25,000-49,999",FALSE
56291,5000,"$50,000-74,999",FALSE
56292,2000,"$25,000-49,999",FALSE
56293,15000,"$100,000+",TRUE
56294,9000,"$50,000-74,999",TRUE
56295,9950,"$75,000-99,999",FALSE
56296,3500,"$25,000-49,999",FALSE
56297,8800,"$75,000-99,999",FALSE
56298,15000,"$100,000+",TRUE
56299,10000,"$25,000-49,999",TRUE
56300,25000,"$75,000-99,999",TRUE
56301,15000,"$50,000-74,999",TRUE
56302,10000,"$100,000+",TRUE
56303,7500,"$50,000-74,999",TRUE
56304,6000,"$50,000-74,999",TRUE
56305,4000,"$25,000-49,999",FALSE
56306,13989,"$50,000-74,999",TRUE
56307,5400,"$50,000-74,999",TRUE
56308,25000,"$75,000-99,999",TRUE
56311,7500,"$50,000-74,999",TRUE
56313,5250,"$50,000-74,999",TRUE
56314,11000,"$75,000-99,999",FALSE
56315,1500,$0,TRUE
56316,4000,"$25,000-49,999",FALSE
56317,13000,"$25,000-49,999",TRUE
56318,8000,"$100,000+",TRUE
56319,7000,"$25,000-49,999",TRUE
56320,5000,"$25,000-49,999",FALSE
56321,15000,"$100,000+",FALSE
56322,17000,"$100,000+",TRUE
56323,4000,"$50,000-74,999",TRUE
56324,25000,"$100,000+",FALSE
56325,10000,"$50,000-74,999",FALSE
56326,4000,"$25,000-49,999",TRUE
56327,4000,"$50,000-74,999",FALSE
56328,25000,"$75,000-99,999",FALSE
56329,25000,"$100,000+",FALSE
56330,2000,"$1-24,999",TRUE
56331,7000,"$50,000-74,999",TRUE
56333,25000,"$100,000+",TRUE
56335,10000,"$100,000+",FALSE
56336,5212,"$100,000+",TRUE
56337,4000,$0,TRUE
56338,13000,"$25,000-49,999",FALSE
56340,24500,"$100,000+",TRUE
56341,4000,"$50,000-74,999",FALSE
56342,4000,"$75,000-99,999",FALSE
56343,7000,"$25,000-49,999",TRUE
56345,25000,"$25,000-49,999",FALSE
56346,1000,"$1-24,999",FALSE
56347,4000,"$25,000-49,999",FALSE
56348,5200,"$25,000-49,999",TRUE
56349,15000,"$75,000-99,999",TRUE
56350,1000,"$25,000-49,999",FALSE
56351,15000,"$25,000-49,999",TRUE
56353,15000,"$50,000-74,999",TRUE
56354,3000,"$50,000-74,999",TRUE
56356,7000,"$25,000-49,999",FALSE
56357,5000,"$50,000-74,999",FALSE
56358,25000,"$75,000-99,999",TRUE
56359,10000,"$50,000-74,999",FALSE
56360,1000,"$1-24,999",TRUE
56361,3000,"$75,000-99,999",TRUE
56362,15000,"$50,000-74,999",FALSE
56363,6000,"$25,000-49,999",TRUE
56364,10000,"$75,000-99,999",TRUE
56365,1000,"$50,000-74,999",TRUE
56366,2000,"$1-24,999",FALSE
56367,2500,"$25,000-49,999",FALSE
56368,1500,"$25,000-49,999",TRUE
56369,5500,"$25,000-49,999",FALSE
56370,8500,"$50,000-74,999",TRUE
56371,10000,"$100,000+",TRUE
56372,8000,"$25,000-49,999",FALSE
56373,5000,"$75,000-99,999",FALSE
56374,8000,"$50,000-74,999",TRUE
56375,3000,"$25,000-49,999",FALSE
56376,3500,"$75,000-99,999",FALSE
56377,15000,"$75,000-99,999",FALSE
56378,5000,"$100,000+",TRUE
56379,18500,"$75,000-99,999",TRUE
56380,1200,"$50,000-74,999",FALSE
56381,12000,"$75,000-99,999",TRUE
56382,3500,"$25,000-49,999",TRUE
56383,15000,"$100,000+",TRUE
56384,3700,"$25,000-49,999",FALSE
56385,2000,"$50,000-74,999",FALSE
56386,3000,"$25,000-49,999",FALSE
56387,10500,"$100,000+",TRUE
56388,7500,"$100,000+",TRUE
56389,10000,"$25,000-49,999",TRUE
56390,2890,"$50,000-74,999",FALSE
56391,7500,"$25,000-49,999",TRUE
56392,10000,"$50,000-74,999",TRUE
56393,13750,"$75,000-99,999",TRUE
56394,2500,"$50,000-74,999",TRUE
56395,12000,"$100,000+",TRUE
56397,4000,"$50,000-74,999",TRUE
56398,4350,"$25,000-49,999",FALSE
56399,10000,"$25,000-49,999",FALSE
56400,10000,"$25,000-49,999",TRUE
56401,4000,"$50,000-74,999",TRUE
56402,10000,"$75,000-99,999",FALSE
56403,8500,"$25,000-49,999",TRUE
56404,4000,"$1-24,999",FALSE
56405,25000,"$100,000+",FALSE
56406,15000,"$50,000-74,999",FALSE
56407,7500,"$50,000-74,999",FALSE
56408,3000,"$25,000-49,999",TRUE
56409,4000,"$75,000-99,999",TRUE
56410,15000,"$75,000-99,999",FALSE
56411,8500,"$50,000-74,999",TRUE
56412,2500,"$25,000-49,999",FALSE
56413,10000,"$25,000-49,999",FALSE
56414,13000,"$75,000-99,999",TRUE
56415,2000,"$50,000-74,999",FALSE
56416,20000,"$50,000-74,999",TRUE
56417,12000,"$50,000-74,999",FALSE
56419,5500,"$50,000-74,999",FALSE
56420,2400,"$100,000+",FALSE
56421,15000,"$50,000-74,999",TRUE
56422,25000,"$100,000+",TRUE
56423,17000,"$75,000-99,999",TRUE
56424,15000,"$25,000-49,999",TRUE
56425,5000,"$25,000-49,999",FALSE
56426,10000,"$100,000+",TRUE
56427,15000,"$25,000-49,999",FALSE
56428,5000,"$100,000+",TRUE
56429,20000,"$50,000-74,999",TRUE
56430,8500,"$25,000-49,999",FALSE
56431,8000,"$75,000-99,999",TRUE
56432,14000,"$100,000+",FALSE
56433,2000,"$25,000-49,999",FALSE
56434,25000,"$50,000-74,999",TRUE
56435,5500,"$25,000-49,999",TRUE
56436,15000,"$50,000-74,999",FALSE
56437,4250,"$1-24,999",FALSE
56439,2600,"$50,000-74,999",FALSE
56440,11500,"$50,000-74,999",FALSE
56441,28000,"$100,000+",TRUE
56442,25000,"$100,000+",FALSE
56443,10000,"$50,000-74,999",FALSE
56444,8000,"$75,000-99,999",FALSE
56445,4500,"$50,000-74,999",TRUE
56446,1300,"$50,000-74,999",TRUE
56447,25000,"$100,000+",TRUE
56448,15000,"$50,000-74,999",FALSE
56449,15000,"$50,000-74,999",TRUE
56450,1000,"$50,000-74,999",TRUE
56451,5000,"$25,000-49,999",TRUE
56452,4000,"$25,000-49,999",FALSE
56453,8000,"$50,000-74,999",FALSE
56454,1080,"$1-24,999",FALSE
56455,2500,"$75,000-99,999",TRUE
56456,10000,"$25,000-49,999",FALSE
56457,8000,"$50,000-74,999",FALSE
56458,5000,"$50,000-74,999",FALSE
56459,3801,"$1-24,999",TRUE
56460,3000,"$100,000+",TRUE
56461,5000,"$100,000+",TRUE
56462,25000,"$100,000+",TRUE
56463,5000,"$100,000+",TRUE
56464,4000,"$50,000-74,999",FALSE
56465,20000,"$100,000+",TRUE
56466,3000,"$100,000+",FALSE
56467,10000,"$25,000-49,999",FALSE
56469,25000,"$100,000+",FALSE
56470,2500,"$50,000-74,999",TRUE
56471,7000,"$50,000-74,999",TRUE
56472,4000,"$75,000-99,999",FALSE
56473,25000,"$100,000+",TRUE
56474,3000,"$25,000-49,999",FALSE
56475,4000,"$25,000-49,999",FALSE
56476,4000,"$100,000+",TRUE
56477,4000,"$50,000-74,999",FALSE
56478,10000,"$50,000-74,999",TRUE
56479,13000,"$75,000-99,999",TRUE
56480,7500,"$75,000-99,999",FALSE
56481,9000,"$25,000-49,999",FALSE
56482,4000,"$75,000-99,999",TRUE
56483,2500,"$25,000-49,999",FALSE
56484,20000,"$100,000+",FALSE
56485,3000,"$25,000-49,999",FALSE
56486,2400,"$25,000-49,999",TRUE
56488,4305,"$50,000-74,999",TRUE
56489,7900,"$25,000-49,999",FALSE
56490,15000,"$75,000-99,999",TRUE
56491,8500,"$25,000-49,999",FALSE
56492,12000,"$25,000-49,999",TRUE
56493,10000,"$25,000-49,999",TRUE
56494,11786,"$100,000+",TRUE
56497,1000,"$25,000-49,999",TRUE
56498,9750,"$50,000-74,999",TRUE
56499,2000,"$75,000-99,999",TRUE
56500,5000,"$50,000-74,999",FALSE
56501,4000,"$25,000-49,999",FALSE
56502,4950,"$50,000-74,999",TRUE
56503,15000,"$50,000-74,999",FALSE
56504,3600,"$25,000-49,999",FALSE
56505,3000,"$50,000-74,999",TRUE
56506,2000,"$25,000-49,999",TRUE
56507,15000,"$50,000-74,999",TRUE
56508,10000,"$50,000-74,999",TRUE
56509,3000,"$50,000-74,999",FALSE
56511,8000,"$50,000-74,999",FALSE
56512,4000,"$100,000+",FALSE
56513,5000,"$25,000-49,999",FALSE
56514,12000,"$50,000-74,999",TRUE
56515,4000,"$75,000-99,999",TRUE
56516,7500,"$50,000-74,999",TRUE
56517,1915,"$50,000-74,999",TRUE
56518,4000,"$75,000-99,999",TRUE
56519,12500,"$25,000-49,999",TRUE
56520,15000,"$75,000-99,999",FALSE
56521,8500,"$50,000-74,999",FALSE
56522,25000,"$100,000+",FALSE
56523,3500,"$75,000-99,999",TRUE
56524,5000,"$25,000-49,999",FALSE
56525,3500,"$25,000-49,999",FALSE
56526,1000,"$75,000-99,999",FALSE
56527,5000,"$75,000-99,999",TRUE
56528,2000,"$1-24,999",FALSE
56529,2200,"$25,000-49,999",TRUE
56530,20000,"$50,000-74,999",TRUE
56531,12500,"$25,000-49,999",FALSE
56532,3342,"$75,000-99,999",TRUE
56533,3600,"$25,000-49,999",FALSE
56535,6000,"$50,000-74,999",FALSE
56536,4500,"$50,000-74,999",FALSE
56537,20000,"$75,000-99,999",TRUE
56538,5500,"$50,000-74,999",FALSE
56539,4000,"$25,000-49,999",TRUE
56540,25000,"$100,000+",TRUE
56541,4000,"$25,000-49,999",FALSE
56542,10000,"$25,000-49,999",FALSE
56543,6000,"$25,000-49,999",FALSE
56544,3000,"$50,000-74,999",FALSE
56545,4000,"$50,000-74,999",FALSE
56546,4000,"$1-24,999",TRUE
56548,4000,"$75,000-99,999",TRUE
56549,15000,"$50,000-74,999",FALSE
56550,4000,"$50,000-74,999",FALSE
56551,10000,"$25,000-49,999",FALSE
56552,6500,"$50,000-74,999",TRUE
56553,11000,"$25,000-49,999",TRUE
56554,4000,"$25,000-49,999",TRUE
56555,15000,"$100,000+",FALSE
56556,10000,"$50,000-74,999",TRUE
56557,15000,"$25,000-49,999",TRUE
56558,25000,"$75,000-99,999",TRUE
56559,1500,"$25,000-49,999",TRUE
56560,15000,"$50,000-74,999",TRUE
56561,5000,"$50,000-74,999",TRUE
56562,20000,"$75,000-99,999",TRUE
56563,10500,"$50,000-74,999",FALSE
56564,20000,"$50,000-74,999",TRUE
56566,3000,"$50,000-74,999",FALSE
56567,5000,"$100,000+",TRUE
56568,8000,"$25,000-49,999",TRUE
56569,20000,"$25,000-49,999",TRUE
56570,3500,"$25,000-49,999",TRUE
56571,11000,"$25,000-49,999",FALSE
56572,6000,"$1-24,999",FALSE
56573,4000,"$1-24,999",TRUE
56576,15000,"$100,000+",TRUE
56578,7000,"$75,000-99,999",TRUE
56580,10000,"$25,000-49,999",TRUE
56581,15000,"$75,000-99,999",TRUE
56582,5600,"$25,000-49,999",TRUE
56583,15000,"$50,000-74,999",TRUE
56584,9750,"$25,000-49,999",FALSE
56585,4000,"$25,000-49,999",FALSE
56586,10000,"$50,000-74,999",TRUE
56587,4000,"$25,000-49,999",FALSE
56588,6500,"$25,000-49,999",TRUE
56589,2000,"$25,000-49,999",FALSE
56590,25000,"$75,000-99,999",FALSE
56591,9996,"$25,000-49,999",TRUE
56592,10000,"$75,000-99,999",TRUE
56593,3000,"$100,000+",FALSE
56594,2000,"$75,000-99,999",TRUE
56595,5000,"$25,000-49,999",FALSE
56596,4000,"$25,000-49,999",FALSE
56597,9800,"$25,000-49,999",FALSE
56598,1000,"$1-24,999",FALSE
56599,4200,"$50,000-74,999",TRUE
56600,14100,"$100,000+",TRUE
56601,15000,"$25,000-49,999",TRUE
56602,15000,"$25,000-49,999",TRUE
56603,2000,"$25,000-49,999",FALSE
56604,6000,"$25,000-49,999",FALSE
56605,7000,"$50,000-74,999",FALSE
56606,4000,"$50,000-74,999",FALSE
56607,15000,"$75,000-99,999",TRUE
56608,7500,"$100,000+",TRUE
56609,4000,"$50,000-74,999",FALSE
56610,2000,"$100,000+",TRUE
56611,5000,"$100,000+",TRUE
56612,20000,"$50,000-74,999",FALSE
56613,16995,"$50,000-74,999",TRUE
56614,15000,"$25,000-49,999",FALSE
56615,15000,"$75,000-99,999",TRUE
56616,15000,"$50,000-74,999",TRUE
56617,15000,"$50,000-74,999",FALSE
56618,2000,"$50,000-74,999",FALSE
56619,15000,"$50,000-74,999",TRUE
56620,4000,"$1-24,999",FALSE
56621,5000,"$1-24,999",TRUE
56622,19421,"$100,000+",FALSE
56623,25000,"$100,000+",TRUE
56624,15000,"$50,000-74,999",TRUE
56625,7000,"$100,000+",TRUE
56626,15000,"$50,000-74,999",FALSE
56627,8500,"$50,000-74,999",TRUE
56628,4000,"$1-24,999",FALSE
56629,5000,"$50,000-74,999",TRUE
56630,25000,"$100,000+",TRUE
56631,15000,"$100,000+",FALSE
56632,2000,"$25,000-49,999",TRUE
56633,10000,"$25,000-49,999",TRUE
56634,13500,"$50,000-74,999",FALSE
56635,3000,"$25,000-49,999",FALSE
56637,15000,"$75,000-99,999",FALSE
56638,15000,"$100,000+",TRUE
56639,20000,"$50,000-74,999",TRUE
56640,10000,"$50,000-74,999",FALSE
56641,10000,"$25,000-49,999",TRUE
56642,10000,"$50,000-74,999",FALSE
56643,2000,"$25,000-49,999",TRUE
56644,3000,"$25,000-49,999",FALSE
56645,3850,"$25,000-49,999",FALSE
56646,8000,"$25,000-49,999",TRUE
56647,4500,"$75,000-99,999",TRUE
56648,14000,"$75,000-99,999",TRUE
56649,9000,"$25,000-49,999",FALSE
56650,3500,"$50,000-74,999",TRUE
56651,20000,"$100,000+",TRUE
56652,9000,"$50,000-74,999",TRUE
56653,8000,"$25,000-49,999",FALSE
56654,20000,"$50,000-74,999",FALSE
56655,15000,"$50,000-74,999",TRUE
56656,15000,"$75,000-99,999",FALSE
56658,2500,"$25,000-49,999",FALSE
56659,4000,"$25,000-49,999",TRUE
56660,1000,"$25,000-49,999",FALSE
56661,5000,"$100,000+",TRUE
56662,11500,"$50,000-74,999",TRUE
56663,3000,"$1-24,999",TRUE
56665,10000,"$25,000-49,999",TRUE
56666,3500,"$25,000-49,999",FALSE
56667,5000,"$1-24,999",FALSE
56668,4000,"$50,000-74,999",TRUE
56669,2000,"$25,000-49,999",TRUE
56670,1550,"$25,000-49,999",FALSE
56671,2130,"$75,000-99,999",TRUE
56672,25000,"$75,000-99,999",TRUE
56673,10000,"$100,000+",TRUE
56674,8500,"$75,000-99,999",TRUE
56675,15000,"$75,000-99,999",FALSE
56676,7000,"$25,000-49,999",TRUE
56677,2500,"$25,000-49,999",FALSE
56678,19000,"$100,000+",FALSE
56679,25000,"$100,000+",TRUE
56680,4000,"$100,000+",TRUE
56681,3000,"$1-24,999",FALSE
56682,7210,"$25,000-49,999",TRUE
56683,1000,"$25,000-49,999",FALSE
56684,7000,"$75,000-99,999",TRUE
56686,15000,"$25,000-49,999",TRUE
56687,4000,"$25,000-49,999",FALSE
56688,10000,"$100,000+",TRUE
56689,10000,"$100,000+",TRUE
56691,4000,"$1-24,999",FALSE
56692,25000,"$100,000+",FALSE
56693,4000,"$25,000-49,999",FALSE
56694,5000,"$75,000-99,999",TRUE
56696,4000,"$50,000-74,999",FALSE
56697,3000,"$25,000-49,999",FALSE
56698,8500,"$25,000-49,999",FALSE
56699,3000,"$75,000-99,999",TRUE
56700,6500,"$25,000-49,999",FALSE
56701,8000,"$75,000-99,999",FALSE
56702,3000,"$75,000-99,999",TRUE
56703,4000,"$25,000-49,999",FALSE
56705,9000,"$75,000-99,999",TRUE
56706,4000,"$1-24,999",FALSE
56707,14763,"$50,000-74,999",FALSE
56709,4000,"$25,000-49,999",FALSE
56710,16500,"$50,000-74,999",TRUE
56711,2875,"$25,000-49,999",TRUE
56712,11500,"$50,000-74,999",TRUE
56713,10000,"$100,000+",TRUE
56714,24000,"$75,000-99,999",TRUE
56715,9800,"$50,000-74,999",TRUE
56716,1595,"$25,000-49,999",TRUE
56717,4000,"$25,000-49,999",FALSE
56718,10000,"$100,000+",TRUE
56719,13000,"$25,000-49,999",FALSE
56720,10000,"$25,000-49,999",FALSE
56721,4000,"$25,000-49,999",FALSE
56722,4000,"$50,000-74,999",FALSE
56723,31000,"$100,000+",TRUE
56724,10000,"$25,000-49,999",FALSE
56726,3500,"$25,000-49,999",TRUE
56727,4000,"$1-24,999",FALSE
56728,7500,"$100,000+",TRUE
56729,15000,"$50,000-74,999",FALSE
56730,6002,"$25,000-49,999",TRUE
56731,15000,"$75,000-99,999",TRUE
56732,2000,"$25,000-49,999",FALSE
56734,4000,"$25,000-49,999",TRUE
56735,10000,"$50,000-74,999",FALSE
56737,2000,"$50,000-74,999",TRUE
56738,15000,"$50,000-74,999",FALSE
56739,4500,"$50,000-74,999",TRUE
56740,4000,"$25,000-49,999",FALSE
56741,10000,"$50,000-74,999",TRUE
56742,4500,"$1-24,999",FALSE
56743,10750,"$100,000+",TRUE
56744,4000,"$100,000+",TRUE
56745,15000,"$50,000-74,999",FALSE
56747,13000,"$25,000-49,999",TRUE
56748,22500,"$75,000-99,999",FALSE
